survey_name,valid_name,common,rank,class,order,family,citation,valid_authority,valid_AuthID,url,src_database
Vase sponge,Vase sponge,,HigherOrder,,,,,,,,worms
Vazella pourtalesi,Vazella pourtalesi,Pourtales's glass sponge,Species,Hexactinellida,,,,,,,worms
Velella velella,Velella velella,By the-wind sailor,Species,Hydrozoa,Anthoathecata,Porpitidae,"Schuchert, P. (2022). World Hydrozoa Database. Velella velella (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=117832 on 2022-12-01","(Linnaeus, 1758)",117832,https://www.marinespecies.org/aphia.php?p=taxdetails&id=117832,WORMS
Velutina,Velutina,,HigherOrder,Gastropoda,Littorinimorpha,Velutinidae,"MolluscaBase eds. (2023). MolluscaBase. Velutina J. Fleming, 1820. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138631 on 2023-01-31","J. Fleming, 1820",138631,https://www.marinespecies.org/aphia.php?p=taxdetails&id=138631,worms
Velutina sp.,Velutina,,HigherOrder,Gastropoda,Littorinimorpha,Velutinidae,"MolluscaBase eds. (2023). MolluscaBase. Velutina J. Fleming, 1820. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138631 on 2023-01-31","J. Fleming, 1820",138631,https://www.marinespecies.org/aphia.php?p=taxdetails&id=138631,worms
Velutina plicatilis,Velutina plicatilis,Oblique lamellaria,Species,Gastropoda,Littorinimorpha,Velutinidae,"MolluscaBase eds. (2022). MolluscaBase. Velutina plicatilis (O. F. M<fc>ller, 1776). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=141902 on 2022-12-01","(O. F. M<fc>ller, 1776)",141902,https://www.marinespecies.org/aphia.php?p=taxdetails&id=141902,WORMS
Velutina rubra,Velutina plicatilis,Oblique lamellaria,Species,Gastropoda,Littorinimorpha,Velutinidae,"MolluscaBase eds. (2022). MolluscaBase. Velutina rubra Willett, 1919. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=580684 on 2022-12-01","(O. F. M<fc>ller, 1776)",141902,https://www.marinespecies.org/aphia.php?p=taxdetails&id=580684,WORMS
Velutina laevigata,Velutina velutina,Smooth lamellaria,Species,Gastropoda,Littorinimorpha,Velutinidae,"MolluscaBase eds. (2022). MolluscaBase. Velutina laevigata (O. F. M<fc>ller, 1777). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=153699 on 2022-12-19","(O. F. M<fc>ller, 1776)",141905,https://www.marinespecies.org/aphia.php?p=taxdetails&id=153699,WORMS
Velutina velutina,Velutina velutina,Smooth lamellaria,Species,Gastropoda,Littorinimorpha,Velutinidae,"MolluscaBase eds. (2022). MolluscaBase. Velutina velutina (O. F. M<fc>ller, 1776). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=141905 on 2022-12-01","(O. F. M<fc>ller, 1776)",141905,https://www.marinespecies.org/aphia.php?p=taxdetails&id=141905,WORMS
Venefica,Venefica,,HigherOrder,,,,,,,,worms
Venefica procera,Venefica procera,,Species,Actinopteri,Anguilliformes,Nettastomatidae,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Venefica procera (Goode & Bean, 1883). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=158593 on 2022-12-19","(Goode & Bean, 1883)",158593,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158593,WORMS
Venefica tentaculata,Venefica tentaculata,,Species,Actinopteri,Anguilliformes,Nettastomatidae,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Venefica tentaculata Garman, 1899. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=271922 on 2022-12-01","Garman, 1899",271922,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271922,WORMS
Veneridae,Veneridae,,HigherOrder,,,,,,,,worms
Vermicularia,Vermicularia,,HigherOrder,Gastropoda,[unassigned] Caenogastropoda,Turritellidae,"MolluscaBase eds. (2023). MolluscaBase. Vermicularia Lamarck, 1799. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=160073 on 2023-01-23","Lamarck, 1799",160073,https://www.marinespecies.org/aphia.php?p=taxdetails&id=160073,WORMS
Vermicularia knorri,Vermicularia knorrii,Florida wormsnail,Species,Gastropoda,Neotaenioglossa,Turritellidae,,,,,WORMS
Vermicularia spirata,Vermicularia spirata,West indian wormsnail,Species,Gastropoda,[unassigned] Caenogastropoda,Turritellidae,"MolluscaBase eds. (2023). MolluscaBase. Vermicularia spirata (Philippi, 1836). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=160074 on 2023-01-23","(Philippi, 1836)",160074,https://www.marinespecies.org/aphia.php?p=taxdetails&id=160074,WORMS
Vesicomya pacifica,Vesicomya pacifica,,Species,Bivalvia,Venerida,Vesicomyidae,"MolluscaBase eds. (2022). MolluscaBase. Vesicomya pacifica (E. A. Smith, 1885). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=464378 on 2022-12-01","(E. A. Smith, 1885)",464378,https://www.marinespecies.org/aphia.php?p=taxdetails&id=464378,WORMS
Vesicomyidae,Vesicomyidae,,HigherOrder,,,,,,,,worms
Crenella seminuda,Vilasina seminuda,Partly sculptured crenella,Species,Bivalvia,Mytilida,Mytilidae,,,,,itis
Vilasina seminuda,Vilasina seminuda,Partly sculptured crenella,Species,Bivalvia,Mytilida,Mytilidae,"MolluscaBase eds. (2022). MolluscaBase. Vilasina seminuda (Dall, 1897). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=506194 on 2022-12-01","(Dall, 1897)",506194,https://www.marinespecies.org/aphia.php?p=taxdetails&id=506194,WORMS
Vinciguerria sp,Vinciguerria,,HigherOrder,Actinopteri,Stomiiformes,Phosichthyidae,,,,,worms
Vinciguerria nimbaria,Vinciguerria nimbaria,Oceanic lightfish,Species,Actinopteri,Stomiiformes,Phosichthyidae,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Vinciguerria nimbaria (Jordan & Williams, 1895). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127303 on 2022-12-19","(Jordan & Williams, 1895)",127303,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127303,WORMS
Virgularia,Virgularia,,HigherOrder,Anthozoa,Scleralcyonacea,Virgulariidae,,,,,worms
Virgularia sp.,Virgularia,,HigherOrder,Anthozoa,Scleralcyonacea,Virgulariidae,,,,,worms
Virgulariidae,Virgulariidae,,HigherOrder,Anthozoa,Scleralcyonacea,Virgulariidae,,,,,worms
Murex bellegladeensis,Vokesimurex bellegladeensis,Belleglade murex,Species,Gastropoda,Neogastropoda,Muricidae,"MolluscaBase eds. (2022). MolluscaBase. Murex bellegladeensis E. H. Vokes, 1963&nbsp;&#8224;. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=817347 on 2022-12-01","(E. H. Vokes, 1963)",419947,https://www.marinespecies.org/aphia.php?p=taxdetails&id=817347,WORMS
Murex cabritti,Vokesimurex cabritii,Cabrit murex,HigherOrder,,,,,,,,worms
Murex donmoorei,Vokesimurex donmoorei,,Species,Gastropoda,Neogastropoda,Muricidae,"MolluscaBase eds. (2022). MolluscaBase. Murex donmoorei Bullis, 1964. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=404322 on 2022-12-01","(Bullis, 1964)",405205,https://www.marinespecies.org/aphia.php?p=taxdetails&id=404322,WORMS
Murex tyroni,Vokesimurex tryoni,,Species,,,,,,,,WORMS
Volutomitra,Volutomitra,,HigherOrder,Gastropoda,Neogastropoda,Volutomitridae,"MolluscaBase eds. (2023). MolluscaBase. Volutomitra H. Adams & A. Adams, 1853. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138662 on 2023-01-31","H. Adams & A. Adams, 1853",138662,https://www.marinespecies.org/aphia.php?p=taxdetails&id=138662,worms
Volutomitra sp.,Volutomitra,,HigherOrder,Gastropoda,Neogastropoda,Volutomitridae,"MolluscaBase eds. (2023). MolluscaBase. Volutomitra H. Adams & A. Adams, 1853. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138662 on 2023-01-31","H. Adams & A. Adams, 1853",138662,https://www.marinespecies.org/aphia.php?p=taxdetails&id=138662,worms
Volutomitra alaskana,Volutomitra groenlandica,,Species,Gastropoda,Neogastropoda,Volutomitridae,"MolluscaBase eds. (2022). MolluscaBase. Volutomitra alaskana Dall, 1902. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=450704 on 2022-12-01","(M<f8>ller, 1842)",141968,https://www.marinespecies.org/aphia.php?p=taxdetails&id=450704,WORMS
Volutomitra sp. a (clark and mclean),Volutomitra sp. A,,Species,Gastropoda,Neogastropoda,Volutomitridae,,,,,worms
Buccinum triplostephanum,Volutopsion castaneum,Chestnut whelk,Species,Gastropoda,Neogastropoda,Buccinidae,,,,,itis
Volutopsius,Volutopsius,,HigherOrder,Gastropoda,Neogastropoda,Buccinidae,"MolluscaBase eds. (2023). MolluscaBase. Volutopsius Mörch, 1857. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137715 on 2023-01-31","Mörch, 1857",137715,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137715,worms
Volutopsius sp.,Volutopsius,,HigherOrder,Gastropoda,Neogastropoda,Buccinidae,"MolluscaBase eds. (2023). MolluscaBase. Volutopsius Mörch, 1857. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137715 on 2023-01-31","Mörch, 1857",137715,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137715,worms
Volutopsius castanea,Volutopsius castaneus,Volute whelk,Species,Gastropoda,Neogastropoda,Buccinidae,,,,,WORMS
Volutopsius fragilis,Volutopsius fragilis,Fragile whelk,Species,Gastropoda,Neogastropoda,Buccinidae,"MolluscaBase eds. (2022). MolluscaBase. Volutopsius fragilis (Dall, 1891). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=491385 on 2022-12-01","(Dall, 1891)",491385,https://www.marinespecies.org/aphia.php?p=taxdetails&id=491385,WORMS
Volutopsius middendorffi,Volutopsius middendorffi,Tulip whelk,Species,Gastropoda,Neogastropoda,Buccinidae,"MolluscaBase eds. (2022). MolluscaBase. Volutopsius middendorffi (Dall, 1891). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=491386 on 2022-12-01","(Dall, 1891)",491386,https://www.marinespecies.org/aphia.php?p=taxdetails&id=491386,WORMS
Volutopsius pallidus,Volutopsius pallidus,,Species,Gastropoda,Neogastropoda,Buccinidae,"MolluscaBase eds. (2022). MolluscaBase. Volutopsius pallidus Tiba, 1973. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=491387 on 2022-12-01","Tiba, 1973",491387,https://www.marinespecies.org/aphia.php?p=taxdetails&id=491387,WORMS
Volutopsius regularis,Volutopsius regularis,Regular whelk,Species,Gastropoda,Neogastropoda,Buccinidae,"MolluscaBase eds. (2022). MolluscaBase. Volutopsius regularis Dall, 1873. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=491388 on 2022-12-01","Dall, 1873",491388,https://www.marinespecies.org/aphia.php?p=taxdetails&id=491388,WORMS
Volutopsius simplex,Volutopsius simplex,Volute whelk,Species,Gastropoda,Neogastropoda,Buccinidae,"MolluscaBase eds. (2022). MolluscaBase. Volutopsius simplex Dall, 1907. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=510379 on 2022-12-01","Dall, 1907",510379,https://www.marinespecies.org/aphia.php?p=taxdetails&id=510379,WORMS
Volutopsius sp. a (mclean and clark),Volutopsius sp. A,,Species,Gastropoda,Neogastropoda,Buccinidae,,,,,worms
Volutopsius sp. c (clark and mclean),Volutopsius sp. C,,Species,Gastropoda,Neogastropoda,Buccinidae,,,,,worms
Volutopsius sp. d (clark and mclean),Volutopsius sp. D,,Species,Gastropoda,Neogastropoda,Buccinidae,,,,,worms
Volutopsius stefanssoni,Volutopsius stefanssoni,,Species,Gastropoda,Neogastropoda,Buccinidae,"MolluscaBase eds. (2022). MolluscaBase. Volutopsius stefanssoni Dall, 1919. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=510380 on 2022-12-01","Dall, 1919",510380,https://www.marinespecies.org/aphia.php?p=taxdetails&id=510380,WORMS
Volutopsius trophonius,Volutopsius trophonius,Frilled whelk,Species,Gastropoda,Neogastropoda,Buccinidae,"MolluscaBase eds. (2022). MolluscaBase. Volutopsius trophonius Dall, 1902. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=491389 on 2022-12-01","Dall, 1902",491389,https://www.marinespecies.org/aphia.php?p=taxdetails&id=491389,WORMS
Vulcanella,Vulcanella,,HigherOrder,Demospongiae,Tetractinellida,Vulcanellidae,"de Voogd, N.J.; Alvarez, B.; Boury-Esnault, N.; Carballo, J.L.; Cárdenas, P.; Díaz, M.-C.; Dohrmann, M.; Downey, R.; Goodwin, C.; Hajdu, E.; Hooper, J.N.A.; Kelly, M.; Klautau, M.; Lim, S.C.; Manconi, R.; Morrow, C.; Pinheiro, U.; Pisera, A.B.; Ríos, P.; Rützler, K.; Schönberg, C.; Vacelet, J.; van Soest, R.W.M.; Xavier, J. (2023). World Porifera Database. Vulcanella Sollas, 1886. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=170325 on 2023-01-31","Sollas, 1886",170325,https://www.marinespecies.org/aphia.php?p=taxdetails&id=170325,worms
Vulcanella sp.,Vulcanella,,HigherOrder,Demospongiae,Tetractinellida,Vulcanellidae,"de Voogd, N.J.; Alvarez, B.; Boury-Esnault, N.; Carballo, J.L.; Cárdenas, P.; Díaz, M.-C.; Dohrmann, M.; Downey, R.; Goodwin, C.; Hajdu, E.; Hooper, J.N.A.; Kelly, M.; Klautau, M.; Lim, S.C.; Manconi, R.; Morrow, C.; Pinheiro, U.; Pisera, A.B.; Ríos, P.; Rützler, K.; Schönberg, C.; Vacelet, J.; van Soest, R.W.M.; Xavier, J. (2023). World Porifera Database. Vulcanella Sollas, 1886. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=170325 on 2023-01-31","Sollas, 1886",170325,https://www.marinespecies.org/aphia.php?p=taxdetails&id=170325,worms
Vulcanella sp. 1,Vulcanella sp. 1,,Species,Demospongiae,Tetractinellida,Vulcanellidae,,,,,worms
Boreotrophon elegantulus,Warenia elegantula,,Species,Gastropoda,Neogastropoda,Muricidae,"MolluscaBase eds. (2022). MolluscaBase. Boreotrophon elegantulus Dall, 1907. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=398919 on 2022-12-01","(Dall, 1907)",1329549,https://www.marinespecies.org/aphia.php?p=taxdetails&id=398919,WORMS
Weberella bursa,Weberella bursa,,Species,Demospongiae,Polymastiida,Polymastiidae,"de Voogd, N.J.; Alvarez, B.; Boury-Esnault, N.; Carballo, J.L.; C<e1>rdenas, P.; D<ed>az, M.-C.; Dohrmann, M.; Downey, R.; Hajdu, E.; Hooper, J.N.A.; Kelly, M.; Klautau, M.; Manconi, R.; Morrow, C.C. Pisera, A.B.; R<ed>os, P.; R<fc>tzler, K.; Sch<f6>nberg, C.; Vacelet, J.; van Soest, R.W.M. (2022). World Porifera Database. Weberella bursa Vosmaer, 1885. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134232 on 2022-12-01","Vosmaer, 1885",134232,https://www.marinespecies.org/aphia.php?p=taxdetails&id=134232,WORMS
Scalpellum cornutum,Weltnerium cornutum,Eared barnacle,Species,Thecostraca,Scalpellomorpha,Scalpellidae,,,,,WORMS
White claypipe sponge,White claypipe sponge,,HigherOrder,,,,,,,,worms
Xanthidae,Xanthidae,Mud crabs,HigherOrder,Malacostraca,Decapoda,Xanthidae,,,,,worms
Xanthoidea,Xanthoidea,,HigherOrder,,,,,,,,worms
Xeneretmus latifrons,Xeneretmus latifrons,Blacktip poacher,Species,Actinopteri,Perciformes,Agonidae,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Xeneretmus latifrons (Gilbert, 1890). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=283171 on 2022-12-01","(Gilbert, 1890)",283171,https://www.marinespecies.org/aphia.php?p=taxdetails&id=283171,WORMS
Xeneretmus leiops,Xeneretmus leiops,Smooth eye poacher,Species,Actinopteri,Perciformes,Agonidae,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Xeneretmus leiops Gilbert, 1915. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=283172 on 2022-12-01","Gilbert, 1915",283172,https://www.marinespecies.org/aphia.php?p=taxdetails&id=283172,WORMS
Xeneretmus triacanthus,Xeneretmus triacanthus,Bluespotted poacher,Species,Actinopteri,Perciformes,Agonidae,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Xeneretmus triacanthus (Gilbert, 1890). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=283174 on 2022-12-01","(Gilbert, 1890)",283174,https://www.marinespecies.org/aphia.php?p=taxdetails&id=283174,WORMS
Gnathagnus egregius,Xenocephalus egregius,Freckled stargazer,Species,Actinopteri,Perciformes,Uranoscopidae,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Gnathagnus egregius (Jordan & Thompson, 1905). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=280882 on 2022-12-01","(Jordan & Thompson, 1905)",394993,https://www.marinespecies.org/aphia.php?p=taxdetails&id=280882,WORMS
Xenocephalus egregius,Xenocephalus egregius,Freckled stargazer,Species,Actinopteri,Perciformes,Uranoscopidae,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Xenocephalus egregius (Jordan & Thompson, 1905). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=394993 on 2022-12-01","(Jordan & Thompson, 1905)",394993,https://www.marinespecies.org/aphia.php?p=taxdetails&id=394993,WORMS
Xenodermichthys copei,Xenodermichthys copei,Bluntsnout smoothhead,Species,Actinopteri,Alepocephaliformes,Alepocephalidae,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Xenodermichthys copei (Gill, 1884). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126714 on 2022-12-19","(Gill, 1884)",126714,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126714,WORMS
